transaction_id,amount,location,device_type,time,merchant_category,fraud_flag,ai_fraud_reason
45767,6450.49,Chennai,Tablet,2024-01-13 14:14:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
45843,6669.51,Delhi,Tablet,2024-12-07 21:47:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
45937,7579.08,Bangalore,Mobile,2024-08-08 06:05:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
45985,8191.14,Delhi,Mobile,2024-07-02 01:40:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46019,6870.75,Hyderabad,Desktop,2024-06-15 22:04:00,Grocery,-1,⚠️ High transaction amount
46035,6769.13,Bangalore,Tablet,2024-09-24 21:35:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46052,12720.54,Hyderabad,Desktop,2024-11-28 05:42:00,Grocery,-1,⚠️ High transaction amount
46057,8091.63,Kolkata,Mobile,2024-05-28 01:41:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
46082,8919.52,Hyderabad,Tablet,2024-07-13 15:31:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46103,8665.51,Delhi,Desktop,2024-06-03 20:40:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
46128,17287.22,Delhi,Desktop,2024-02-01 01:05:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
46133,8670.9,Delhi,Desktop,2024-08-27 23:20:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
46155,10896.52,Mumbai,Mobile,2024-12-03 21:37:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46160,7205.39,Delhi,Mobile,2024-10-28 13:55:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
46176,9078.73,Chennai,Tablet,2024-04-17 11:48:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
46180,13676.76,Mumbai,Mobile,2024-01-03 04:34:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46187,6704.06,Kolkata,Tablet,2024-04-25 00:19:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
46211,8172.71,Hyderabad,Tablet,2024-05-31 19:13:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46235,6085.83,Kolkata,Tablet,2024-07-01 20:21:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46272,7297.44,Chennai,Tablet,2024-04-30 04:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46284,7621.33,Bangalore,Mobile,2024-04-19 12:10:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
46287,7542.58,Bangalore,Mobile,2024-07-19 23:05:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
46311,6221.01,Delhi,Desktop,2024-08-21 20:16:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
46354,6265.68,Bangalore,Desktop,2024-02-04 02:32:00,Clothing,-1,⚠️ High transaction amount
46376,5656.99,Chennai,Tablet,2024-03-29 14:08:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46377,7067.38,Mumbai,Desktop,2024-05-22 09:26:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
46379,6934.34,Kolkata,Tablet,2024-04-02 00:13:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
46415,6135.91,Chennai,Desktop,2024-04-19 18:45:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
46420,6541.18,Delhi,Tablet,2024-06-26 13:38:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46435,6298.47,Kolkata,Mobile,2024-08-09 09:13:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
46464,5661.42,Mumbai,Tablet,2024-11-10 18:57:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46479,6084.55,Bangalore,Tablet,2024-01-11 00:02:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
46509,6475.35,Mumbai,Mobile,2024-04-25 23:31:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
46518,12241.71,Kolkata,Mobile,2024-09-15 22:24:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46590,9117.97,Delhi,Tablet,2024-08-06 13:34:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46713,8137.6,Chennai,Desktop,2024-08-13 19:14:00,Grocery,-1,⚠️ High transaction amount
46718,10099.98,Chennai,Mobile,2024-06-10 14:27:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46729,7062.58,Delhi,Mobile,2024-08-27 19:55:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46730,6811.59,Mumbai,Tablet,2024-04-24 02:59:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
46747,9019.86,Hyderabad,Tablet,2024-12-24 21:32:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46754,5643.38,Delhi,Mobile,2024-06-14 02:15:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46821,6337.18,Delhi,Desktop,2024-03-28 03:31:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
46863,20106.5,Mumbai,Mobile,2024-02-08 14:12:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
46873,7410.82,Delhi,Desktop,2024-01-27 18:45:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
46881,6841.41,Delhi,Tablet,2024-05-16 05:16:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
46902,7032.74,Bangalore,Mobile,2024-02-03 06:06:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
46915,6020.65,Bangalore,Mobile,2024-07-15 16:31:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
46922,7160.13,Mumbai,Desktop,2024-07-02 14:47:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
46984,6759.25,Mumbai,Mobile,2024-11-27 20:10:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47078,8076.17,Mumbai,Tablet,2024-11-18 17:15:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47079,6406.98,Delhi,Desktop,2024-12-26 05:06:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
47084,6175.58,Chennai,Desktop,2024-11-27 10:34:00,Utilities,-1,⚠️ High transaction amount
47161,6600.95,Mumbai,Mobile,2024-06-18 10:36:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47164,6619.04,Hyderabad,Mobile,2024-09-22 21:37:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47188,8047.18,Bangalore,Tablet,2024-01-05 09:41:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47250,9197.14,Delhi,Desktop,2024-06-13 03:44:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
47258,8699.19,Mumbai,Desktop,2024-01-13 16:51:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
47274,6852.97,Kolkata,Tablet,2024-11-01 03:04:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
47292,6562.22,Kolkata,Tablet,2024-03-22 09:49:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
47296,9701.07,Bangalore,Tablet,2024-06-20 23:18:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
47300,6970.77,Chennai,Desktop,2024-03-15 15:36:00,Utilities,-1,⚠️ High transaction amount
47304,9774.65,Mumbai,Tablet,2024-02-10 18:50:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47309,8680.92,Bangalore,Mobile,2024-11-05 00:35:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
47318,6309.26,Delhi,Mobile,2024-06-29 22:39:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47327,7805.02,Hyderabad,Tablet,2024-08-16 00:58:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
47350,6271.42,Bangalore,Desktop,2024-01-04 22:56:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
47358,6563.75,Hyderabad,Desktop,2024-11-13 13:08:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
47368,6590.61,Delhi,Desktop,2024-10-04 02:44:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
47423,9469.49,Bangalore,Tablet,2024-04-28 05:33:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47425,8943.86,Chennai,Desktop,2024-05-23 03:27:00,Clothing,-1,⚠️ High transaction amount
47440,6367.71,Hyderabad,Tablet,2024-07-21 04:33:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
47449,6136.93,Chennai,Tablet,2024-04-18 08:15:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
47475,6975.07,Mumbai,Desktop,2024-02-04 14:28:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
47509,8563.02,Kolkata,Desktop,2024-03-04 17:16:00,Grocery,-1,⚠️ High transaction amount
47521,6183.8,Delhi,Mobile,2024-09-11 12:58:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47523,6167.92,Mumbai,Tablet,2024-12-13 20:31:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47548,8468.02,Mumbai,Tablet,2024-10-22 18:05:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47552,11025.52,Delhi,Tablet,2024-03-11 18:47:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47553,9217.3,Bangalore,Mobile,2024-03-12 20:11:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47571,6156.19,Hyderabad,Tablet,2024-07-22 16:36:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47612,6426.47,Hyderabad,Desktop,2024-11-04 16:26:00,Grocery,-1,⚠️ High transaction amount
47613,5996.31,Mumbai,Mobile,2024-06-15 05:17:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47631,10350.14,Mumbai,Mobile,2024-07-27 17:20:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47644,6307.38,Kolkata,Tablet,2024-06-29 16:24:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
47663,7461.38,Hyderabad,Tablet,2024-12-01 09:40:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47687,11766.13,Chennai,Tablet,2024-11-22 20:04:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
47694,6140.86,Mumbai,Mobile,2024-03-09 13:11:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47705,7035.21,Chennai,Desktop,2024-09-13 23:06:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
47709,8194.09,Hyderabad,Tablet,2024-05-13 04:42:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47717,6057.57,Kolkata,Mobile,2024-10-13 20:55:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47720,6183.31,Kolkata,Desktop,2024-04-21 22:54:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
47726,11361.47,Kolkata,Mobile,2024-04-16 15:15:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
47778,8237.31,Hyderabad,Mobile,2024-07-10 14:47:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
47783,8792.8,Delhi,Mobile,2024-12-04 12:37:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47803,8456.55,Mumbai,Desktop,2024-08-18 00:14:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
47814,11075.73,Bangalore,Mobile,2024-06-09 16:08:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
47815,6247.62,Bangalore,Tablet,2024-06-18 10:09:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
47822,6243.34,Hyderabad,Mobile,2024-03-29 01:58:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47831,8023.1,Mumbai,Tablet,2024-12-06 12:03:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
47836,6559.18,Chennai,Desktop,2024-12-11 13:35:00,Utilities,-1,⚠️ High transaction amount
47841,16046.86,Bangalore,Tablet,2024-11-19 07:16:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47864,6984.56,Mumbai,Mobile,2024-04-16 08:00:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
47886,7022.45,Delhi,Desktop,2024-11-02 12:30:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
47888,12810.06,Delhi,Tablet,2024-08-05 12:25:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47918,6400.28,Chennai,Desktop,2024-11-23 04:32:00,Grocery,-1,⚠️ High transaction amount
47950,6534.42,Hyderabad,Mobile,2024-04-02 21:04:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47952,7405.45,Mumbai,Mobile,2024-10-14 05:13:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
47975,6395.69,Kolkata,Mobile,2024-09-14 21:57:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
47978,9530.54,Hyderabad,Tablet,2024-10-31 10:36:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
48009,6717.61,Hyderabad,Desktop,2024-09-09 15:54:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
48022,6206.63,Delhi,Mobile,2024-08-29 02:36:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
48089,6000.36,Kolkata,Tablet,2024-08-29 19:28:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
48161,6393.5,Kolkata,Desktop,2024-12-27 10:04:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
48166,9490.26,Chennai,Tablet,2024-04-16 01:20:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
48234,6096.04,Delhi,Mobile,2024-09-09 03:21:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
48241,6697.33,Mumbai,Tablet,2024-10-17 04:18:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
48256,6271.42,Delhi,Tablet,2024-07-09 08:38:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
48279,9758.0,Hyderabad,Tablet,2024-06-19 23:08:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
48288,8309.37,Delhi,Tablet,2024-11-24 15:40:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
48311,6793.34,Bangalore,Tablet,2024-01-05 04:53:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
48320,5999.44,Bangalore,Desktop,2024-12-14 19:22:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
48365,9219.67,Hyderabad,Mobile,2024-12-29 13:59:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
48385,7800.08,Mumbai,Mobile,2024-07-04 12:38:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
